Customer_ID,Age,Income,Destination,Travel_Type,Enquiry_Date,Budget,Status
TE10377,53.0,135192.0,Goa,Honeymoon,2025-09-25,83670,Contacted
TE10378,53.0,153174.0,Kashmir,Honeymoon,2025-11-15,39105,Converted
TE10379,36.0,216986.0,Jaipur,Honeymoon,2025-08-01,90897,Closed
TE10380,30.0,109664.0,Kashmir,Honeymoon,2025-07-05,86104,Closed
TE10381,18.0,211055.0,Dubai,Leisure,2025-01-13,104428,New
TE10382,62.0,200559.0,Thailand,Business,2025-01-26,43459,New
TE10383,63.0,240954.0,Kashmir,Adventure,2025-09-15,85349,New
TE10384,29.0,229852.0,Kerala,Leisure,2025-03-23,133361,Converted
TE10385,19.0,203178.0,Manali,Business,2025-01-30,157712,New
TE10386,23.0,75240.0,Singapore,Leisure,2025-10-10,129805,Contacted
TE10387,21.0,197637.0,Kerala,Family,2025-08-14,43802,New
TE10388,57.0,188874.0,Kashmir,Family,2025-02-10,100787,New
TE10389,60.0,85164.0,Jaipur,Honeymoon,2025-07-01,68090,Converted
TE10390,25.0,175290.0,Dubai,Leisure,2025-06-21,94937,Converted
TE10391,53.0,76689.0,Goa,Leisure,2025-01-02,57972,Contacted
TE10392,26.0,139357.0,Bali,Family,2025-08-09,25028,Closed
TE10393,35.0,202846.0,London,Family,2025-05-25,72942,New
TE10394,46.0,61739.0,Goa,Honeymoon,2025-11-16,110291,New
TE10395,52.0,96173.0,Bali,Honeymoon,2025-02-12,95080,Contacted
TE10396,59.0,202494.0,Kashmir,Leisure,2025-11-05,99103,Converted
TE10397,20.0,123280.0,Goa,Business,2025-01-03,92572,Contacted
TE10398,27.0,240866.0,Goa,Family,2025-10-06,99158,New
TE10399,31.0,19846.0,Bali,Business,2025-10-12,103533,Closed
TE10400,32.0,185466.0,Singapore,Business,2025-05-29,75386,New
TE10401,65.0,206894.0,Goa,Leisure,2025-04-13,87901,Contacted
TE10402,55.0,230944.0,Ladakh,Family,2025-02-21,146014,Contacted
TE10403,33.0,,Kerala,Family,2025-05-04,89971,Closed
TE10404,64.0,246331.0,Thailand,Family,2025-09-01,86490,Converted
TE10405,41.0,109008.0,Thailand,Adventure,2025-09-21,88601,Closed
TE10406,42.0,99676.0,Ladakh,Family,2025-03-07,77373,New
TE10407,38.0,100486.0,Jaipur,Family,2025-01-05,69763,Contacted
TE10408,24.0,166068.0,Manali,Leisure,2025-07-24,92304,Converted
TE10409,62.0,170956.0,Jaipur,Adventure,2025-07-31,67300,Contacted
TE10410,18.0,127952.0,Goa,Leisure,2025-12-23,79907,Contacted
TE10411,26.0,34480.0,Singapore,Business,2025-10-05,57332,Closed
TE10412,29.0,246898.0,Goa,Honeymoon,2025-07-20,88780,New
TE10413,31.0,69528.0,Jaipur,Adventure,2025-08-04,105447,Contacted
TE10414,24.0,39763.0,Goa,Adventure,2025-08-23,77583,Closed
TE10415,18.0,156593.0,Dubai,Leisure,2025-06-14,14707,Closed
TE10416,50.0,113671.0,Manali,Adventure,2025-09-04,105663,Closed
TE10417,64.0,160812.0,Singapore,Business,2025-03-13,89206,Closed
TE10418,23.0,221125.0,Ladakh,Leisure,2025-10-30,50237,New
TE10419,32.0,40579.0,Goa,Leisure,2025-11-10,112064,Closed
TE10420,42.0,83900.0,Thailand,Business,2025-06-08,36055,Contacted
TE10421,62.0,137845.0,Thailand,Family,2025-06-16,121589,Converted
TE10422,51.0,200768.0,Dubai,Leisure,2025-07-01,82992,Contacted
TE10423,54.0,157349.0,Singapore,Family,2025-10-25,10000,Converted
TE10424,45.0,106806.0,Paris,Honeymoon,2025-03-06,91242,Contacted
TE10425,38.0,159534.0,Manali,Adventure,2025-05-05,70783,Converted
TE10426,27.0,245356.0,Kerala,Adventure,2025-08-12,65510,New
TE10427,59.0,129372.0,Goa,Honeymoon,2025-09-10,59180,New
TE10428,56.0,222979.0,Thailand,Family,2025-04-18,80547,Contacted
TE10429,19.0,198950.0,Kashmir,Business,2025-02-12,68018,New
TE10430,52.0,87906.0,Ladakh,Adventure,2025-07-04,20016,Converted
TE10431,22.0,75884.0,Kerala,Adventure,2025-08-21,129522,New
TE10432,53.0,196685.0,Kerala,Leisure,2025-10-07,76447,Contacted
TE10433,57.0,66135.0,London,Honeymoon,2025-01-02,59382,New
TE10434,24.0,96151.0,Manali,Family,2025-01-07,45505,New
TE10435,38.0,72612.0,Goa,Adventure,2025-05-21,111976,Contacted
TE10436,23.0,158676.0,Kerala,Honeymoon,2025-07-25,39555,New
TE10437,45.0,86240.0,Dubai,Adventure,2025-01-02,89690,New
TE10438,62.0,170768.0,Dubai,Leisure,2025-03-05,64572,New
TE10439,21.0,234884.0,Goa,Family,2025-06-02,66610,New
TE10440,37.0,210466.0,Kerala,Family,2025-04-12,46375,Contacted
TE10441,64.0,237926.0,Dubai,Family,2025-09-16,63289,New
TE10442,32.0,23672.0,Manali,Family,2025-01-13,85308,Contacted
TE10443,24.0,123666.0,Goa,Business,2025-11-20,93236,Converted
TE10444,41.0,69076.0,Paris,Adventure,2025-03-03,57504,Contacted
TE10445,42.0,230946.0,Thailand,Adventure,2025-06-10,81817,Contacted
TE10446,49.0,183165.0,Dubai,Family,2025-12-26,116096,New
TE10447,33.0,92291.0,Singapore,Leisure,2025-08-30,26808,Closed
TE10448,63.0,148737.0,Bali,Leisure,2025-12-30,84781,Contacted
TE10449,43.0,158460.0,Dubai,Family,2025-01-08,51723,New
TE10450,31.0,132980.0,Ladakh,Family,2025-09-20,48156,Closed
TE10451,64.0,128050.0,Bali,Honeymoon,2025-01-28,94135,Converted
TE10452,62.0,30808.0,Kerala,Leisure,2025-08-11,65916,Contacted
TE10453,41.0,122971.0,Goa,Business,2025-04-29,42412,Closed
TE10454,19.0,98800.0,Goa,Family,2025-10-10,131350,New
TE10455,46.0,207834.0,London,Leisure,2025-02-15,117203,Converted
TE10456,44.0,218704.0,Ladakh,Adventure,2025-11-23,17369,Converted
TE10457,25.0,192097.0,Kashmir,Adventure,2025-06-24,33395,Contacted
TE10458,48.0,25167.0,Thailand,Family,2025-07-09,105771,New
TE10459,58.0,213165.0,Goa,Family,2025-07-27,75029,New
TE10460,23.0,109973.0,Ladakh,Family,2025-01-13,137520,Closed
TE10461,52.0,114597.0,Jaipur,Family,2025-04-23,106572,New
TE10462,24.0,237275.0,Ladakh,Business,2025-09-16,95481,New
TE10463,53.0,219213.0,Goa,Business,2025-12-16,49235,Converted
TE10464,38.0,29804.0,Dubai,Family,2025-12-25,102200,Converted
TE10465,18.0,101481.0,Bali,Business,2025-07-14,40348,New
TE10466,64.0,191932.0,Ladakh,Business,2025-04-04,130684,Converted
TE10467,25.0,143013.0,Kerala,Business,2025-06-23,99775,Contacted
TE10468,46.0,77766.0,Dubai,Adventure,2025-06-18,56131,Converted
TE10469,26.0,139748.0,Dubai,Family,2025-05-25,113164,New
TE10470,62.0,,Kashmir,Adventure,2025-05-12,163453,New
TE10471,53.0,69803.0,Jaipur,Leisure,2025-11-13,77383,Contacted
TE10472,56.0,191088.0,Jaipur,Leisure,2025-05-23,104264,New
TE10473,38.0,188465.0,Kerala,Honeymoon,2025-01-11,69886,Contacted
TE10474,40.0,223484.0,Paris,Family,2025-09-20,87987,New
TE10475,48.0,87122.0,Kerala,Business,2025-08-31,32247,Converted
TE10476,55.0,68094.0,Jaipur,Honeymoon,2025-05-18,84981,Closed
TE10477,58.0,145056.0,Ladakh,Leisure,2025-08-18,86525,Converted
TE10478,18.0,141260.0,Thailand,Business,2025-12-09,147965,Closed
TE10479,49.0,113012.0,Kashmir,Family,2025-12-03,22175,Closed
TE10480,23.0,198791.0,Kerala,Family,2025-10-15,75169,Contacted
TE10481,31.0,203380.0,Jaipur,Business,2025-08-01,130084,Contacted
TE10482,57.0,75002.0,Bali,Honeymoon,2025-01-11,76538,Closed
TE10483,30.0,202563.0,Ladakh,Leisure,2025-07-06,79003,Closed
TE10484,56.0,71533.0,Kerala,Leisure,2025-10-25,55836,Closed
TE10485,40.0,112571.0,Bali,Family,2025-11-04,52359,Converted
TE10486,29.0,24306.0,Bali,Leisure,2025-10-09,21095,New
TE10487,34.0,96971.0,Singapore,Leisure,2025-12-26,62977,Closed
TE10488,43.0,240376.0,Bali,Honeymoon,2025-07-08,50373,Closed
TE10489,54.0,120674.0,Manali,Leisure,2025-02-09,89131,Converted
TE10490,47.0,182724.0,Jaipur,Leisure,2025-06-30,57432,Closed
TE10491,62.0,43039.0,Kerala,Family,2025-04-27,68214,Contacted
TE10492,59.0,165450.0,Goa,Leisure,2025-11-01,69173,Closed
TE10493,54.0,104205.0,Thailand,Adventure,2025-10-10,83314,New
TE10494,46.0,190607.0,Kerala,Business,2025-06-04,66502,Closed
TE10495,31.0,233301.0,Goa,Honeymoon,2025-05-22,47837,New
TE10496,,141334.0,Ladakh,Business,2025-02-28,88002,New
TE10497,23.0,41856.0,Bali,Adventure,2025-01-16,122362,New
TE10498,35.0,128463.0,Bali,Honeymoon,2025-04-24,89496,Contacted
TE10499,62.0,46561.0,Paris,Adventure,2025-03-29,63656,New
TE10500,38.0,122291.0,Thailand,Adventure,2025-04-07,80690,Closed
TE10501,23.0,32186.0,Paris,Leisure,2025-12-30,13228,Contacted
TE10502,49.0,166582.0,Kerala,Business,2025-09-05,80121,Closed
TE10503,64.0,90024.0,Goa,Leisure,2025-07-20,70988,New
TE10504,59.0,64756.0,Singapore,Adventure,2025-03-07,52329,New
TE10505,31.0,22014.0,Bali,Family,2025-11-03,58677,Converted
TE10506,39.0,224030.0,Kerala,Family,2025-08-23,70642,Converted
TE10507,43.0,212230.0,Jaipur,Adventure,2025-07-07,119736,Contacted
TE10508,29.0,206327.0,Ladakh,Adventure,2025-06-19,123222,Converted
TE10509,30.0,31487.0,Singapore,Adventure,2025-07-21,52516,Converted
TE10510,29.0,99099.0,Dubai,Business,2025-11-02,66867,Contacted
TE10511,65.0,243354.0,Kashmir,Family,2025-09-20,67759,Closed
TE10512,53.0,152237.0,Bali,Business,2025-06-26,113334,Converted
TE10513,58.0,47811.0,London,Business,2025-09-01,90093,Converted
TE10514,57.0,50718.0,London,Honeymoon,2025-12-05,88248,Contacted
TE10515,64.0,79042.0,Kashmir,Business,2025-04-29,103769,New
TE10516,23.0,243585.0,Bali,Leisure,2025-11-24,64126,New
TE10517,60.0,57350.0,Kerala,Business,2025-08-09,132736,Converted
TE10518,21.0,227472.0,Manali,Family,2025-03-09,84939,Converted
TE10519,40.0,175299.0,Kerala,Honeymoon,2025-12-18,55043,New
TE10520,46.0,231881.0,Bali,Adventure,2025-09-07,76963,Contacted
TE10521,35.0,209635.0,Kerala,Leisure,2025-05-21,128117,New
TE10522,25.0,95062.0,Thailand,Business,2025-03-20,70120,New
TE10523,27.0,210072.0,Goa,Family,2025-11-30,118235,Closed
TE10524,57.0,57239.0,Paris,Leisure,2025-10-27,63113,Contacted
TE10525,33.0,85505.0,Jaipur,Honeymoon,2025-01-17,58202,New
TE10526,32.0,67131.0,Jaipur,Leisure,2025-08-20,108086,Contacted
TE10527,62.0,48895.0,Goa,Family,2025-02-11,54411,Contacted
TE10528,24.0,38880.0,Manali,Honeymoon,2025-04-18,113789,Converted
TE10529,61.0,61476.0,Ladakh,Honeymoon,2025-07-26,97307,Closed
TE10530,62.0,45865.0,Jaipur,Family,2025-04-01,54424,Contacted
TE10531,46.0,106258.0,Goa,Adventure,2025-07-06,82500,Contacted
TE10532,25.0,34542.0,Goa,Business,2025-06-06,65793,Contacted
TE10533,25.0,32216.0,Jaipur,Leisure,2025-07-31,97214,Contacted
TE10534,31.0,247639.0,Manali,Leisure,2025-10-19,151073,New
TE10535,45.0,38345.0,Bali,Leisure,2025-02-26,72025,New
TE10536,25.0,35181.0,Ladakh,Business,2025-10-17,103682,Closed
TE10537,39.0,24984.0,Manali,Family,2025-03-22,85855,Contacted
TE10538,23.0,48749.0,Kerala,Leisure,2025-01-13,85842,Contacted
TE10539,43.0,140477.0,Manali,Leisure,2025-06-12,79218,New
TE10540,19.0,209923.0,Dubai,Leisure,2025-04-21,54990,Converted
TE10541,52.0,188495.0,Thailand,Business,2025-03-09,96730,New
TE10542,20.0,152616.0,Kerala,Family,2025-06-03,74894,Contacted
TE10543,27.0,37725.0,,Leisure,2025-11-13,53332,Converted
TE10544,26.0,197665.0,Manali,Adventure,2025-08-02,120496,Contacted
TE10545,57.0,26642.0,Dubai,Honeymoon,2025-09-22,88465,Closed
TE10546,20.0,164372.0,Jaipur,Family,2025-02-24,77017,New
TE10547,38.0,112965.0,Jaipur,Business,2025-01-28,131902,Converted
TE10548,46.0,222665.0,London,Leisure,2025-05-03,20737,Closed
TE10549,42.0,89347.0,Goa,Leisure,2025-10-09,129549,Contacted
TE10550,50.0,166125.0,Thailand,Leisure,2025-11-19,54193,Converted
TE10551,56.0,120079.0,Thailand,Adventure,2025-02-07,92404,Contacted
TE10552,36.0,139133.0,Kerala,Honeymoon,2025-06-23,64418,Converted
TE10553,57.0,235802.0,Dubai,Honeymoon,2025-05-25,52695,Closed
TE10554,33.0,183358.0,Jaipur,Adventure,2025-09-28,130986,Converted
TE10555,65.0,114177.0,Dubai,Honeymoon,2025-03-16,149968,Closed
TE10556,42.0,121795.0,Ladakh,Honeymoon,2025-06-26,77257,Contacted
TE10557,53.0,181461.0,Jaipur,Leisure,2025-11-06,96742,Contacted
TE10558,60.0,98287.0,Kashmir,Honeymoon,2025-06-19,86995,New
TE10559,56.0,56943.0,Singapore,Family,2025-10-12,145568,Converted
TE10560,58.0,126495.0,Jaipur,Leisure,2025-08-15,11040,Closed
TE10561,43.0,33828.0,Bali,Adventure,2025-08-06,98199,Contacted
TE10562,20.0,57373.0,Jaipur,Honeymoon,2025-04-05,59551,New
TE10563,41.0,115604.0,Thailand,Honeymoon,2025-12-28,10000,Contacted
TE10564,26.0,202805.0,Manali,Adventure,2025-04-01,72381,Converted
TE10565,60.0,199289.0,London,Honeymoon,2025-12-05,149682,Closed
TE10566,29.0,78483.0,Ladakh,Adventure,2025-12-27,62038,New
TE10567,28.0,115887.0,Thailand,Family,2025-07-06,112677,New
TE10568,29.0,53619.0,Jaipur,Leisure,2025-11-13,126954,Contacted
TE10569,48.0,193217.0,Ladakh,Business,2025-09-18,84556,New
TE10570,45.0,75153.0,Dubai,Business,2025-09-26,89216,Closed
TE10571,63.0,203490.0,Bali,Leisure,2025-01-25,24930,Contacted
TE10572,37.0,213361.0,Manali,Family,2025-02-19,59934,Contacted
TE10573,31.0,177868.0,Dubai,Honeymoon,2025-01-26,116745,New
TE10574,20.0,94607.0,Jaipur,Family,2025-01-12,87124,Contacted
TE10575,18.0,239075.0,Dubai,Adventure,2025-11-01,97857,Closed
TE10576,35.0,177164.0,Paris,Business,2025-03-05,89661,Contacted
TE10577,62.0,167835.0,Ladakh,Adventure,2025-01-03,161720,New
TE10578,43.0,216687.0,Manali,Adventure,2025-12-08,69932,New
TE10579,60.0,222501.0,Bali,Adventure,2025-04-12,141189,Closed
TE10580,22.0,36036.0,Goa,Business,2025-10-25,89673,Closed
TE10581,22.0,222519.0,Bali,Family,2025-12-16,144297,New
TE10582,58.0,195486.0,Ladakh,Honeymoon,2025-07-10,42126,Contacted
TE10583,23.0,65913.0,Paris,Business,2025-12-04,91463,New
TE10584,20.0,89378.0,Bali,Business,2025-12-19,71221,Contacted
TE10585,37.0,192619.0,Kashmir,Business,2025-02-22,89882,New
TE10586,62.0,68256.0,Ladakh,Business,2025-02-23,127783,Converted
TE10587,51.0,122960.0,Paris,Business,2025-05-15,98258,Closed
TE10588,22.0,177825.0,Jaipur,Business,2025-07-23,127713,New
TE10589,58.0,168914.0,Bali,Honeymoon,2025-10-14,61542,Contacted
TE10590,58.0,229073.0,Dubai,Leisure,2025-03-08,56201,New
TE10591,56.0,43876.0,Ladakh,Leisure,2025-03-12,85564,New
TE10592,61.0,86444.0,Dubai,Honeymoon,2025-04-22,83647,New
TE10593,29.0,246492.0,Ladakh,Adventure,2025-04-09,78495,New
TE10594,65.0,149970.0,Goa,Business,2025-12-09,51448,Closed
TE10595,33.0,75700.0,Goa,Business,2025-05-25,126953,New
TE10596,56.0,85241.0,London,Honeymoon,2025-11-13,72301,Closed
TE10597,45.0,96697.0,Thailand,Honeymoon,2025-01-21,134913,New
TE10598,55.0,146594.0,Thailand,Adventure,2025-02-07,85446,Contacted
TE10599,48.0,84014.0,Kashmir,Family,2025-10-20,107695,Contacted
TE10600,48.0,162272.0,Jaipur,Business,2025-04-01,104520,Closed
TE10601,47.0,121302.0,Dubai,Business,2025-01-31,56150,New
TE10602,55.0,159598.0,Goa,Adventure,2025-08-05,97852,New
TE10603,53.0,53988.0,Jaipur,Business,2025-02-23,152492,Converted
TE10604,24.0,162663.0,Manali,Family,2025-01-23,93806,Converted
TE10605,57.0,232540.0,Kashmir,Business,2025-05-28,116545,Converted
TE10606,43.0,49338.0,Goa,Family,2025-07-20,109265,New
TE10607,33.0,,Manali,Honeymoon,2025-07-11,95747,New
TE10608,42.0,178902.0,Manali,Leisure,2025-08-01,91527,Converted
TE10609,64.0,161238.0,Manali,Adventure,2025-01-09,104156,Contacted
TE10610,59.0,174542.0,Manali,Honeymoon,2025-04-16,111715,Contacted
TE10611,58.0,147819.0,Singapore,Business,2025-05-06,37674,New
TE10612,40.0,176361.0,Dubai,Leisure,2025-04-17,93656,New
TE10613,55.0,159378.0,Kerala,Leisure,2025-07-23,78557,Closed
TE10614,36.0,35184.0,Thailand,Honeymoon,2025-03-25,71297,Converted
TE10615,50.0,192298.0,Kerala,Family,2025-08-19,130359,New
TE10616,48.0,121667.0,Bali,Business,2025-12-07,59340,Closed
TE10617,29.0,29936.0,Paris,Leisure,2025-08-29,36183,Contacted
TE10618,30.0,112896.0,Manali,Adventure,2025-05-22,112850,New
TE10619,20.0,118962.0,Dubai,Leisure,2025-06-08,35286,Contacted
TE10620,24.0,38117.0,Kashmir,Honeymoon,2025-08-02,17522,Converted
TE10621,38.0,249093.0,Singapore,Business,2025-09-21,116789,Contacted
TE10622,40.0,69589.0,Dubai,Leisure,2025-04-20,90555,Contacted
TE10623,25.0,94712.0,Jaipur,Adventure,2025-01-14,101545,Converted
TE10624,38.0,120303.0,Ladakh,Business,2025-09-13,69515,New
TE10625,47.0,211142.0,Singapore,Leisure,2025-08-29,36546,Closed
TE10626,29.0,190355.0,Kerala,Business,2025-02-06,43497,Contacted
TE10627,34.0,196864.0,Thailand,Business,2025-08-17,75473,Contacted
TE10628,35.0,72998.0,Singapore,Leisure,2025-01-27,40466,Converted
TE10629,42.0,214141.0,Singapore,Leisure,2025-08-23,95747,Contacted
TE10630,35.0,210502.0,Manali,Honeymoon,2025-09-28,68814,Contacted
TE10631,53.0,125615.0,,Leisure,2025-01-06,91476,Contacted
TE10632,33.0,144625.0,Kashmir,Family,2025-09-22,90430,Closed
TE10633,38.0,26616.0,Kerala,Leisure,2025-02-13,98538,Converted
TE10634,36.0,194418.0,Paris,Family,2025-04-07,102482,Converted
TE10635,26.0,240934.0,Kerala,Adventure,2025-09-14,72963,New
TE10636,50.0,127633.0,Goa,Honeymoon,2025-05-10,91439,Contacted
TE10637,29.0,143396.0,Ladakh,Business,2025-12-22,93260,Contacted
TE10638,32.0,133813.0,Manali,Family,2025-12-15,10000,New
TE10639,56.0,37173.0,Ladakh,Honeymoon,2025-12-26,107628,Converted
TE10640,63.0,161775.0,Kerala,Honeymoon,2025-02-07,90248,New
TE10641,50.0,185376.0,Dubai,Business,2025-03-06,104742,New
TE10642,61.0,233290.0,Goa,Adventure,2025-03-08,39960,New
TE10643,59.0,233711.0,Ladakh,Adventure,2025-08-02,73948,New
TE10644,41.0,132101.0,Manali,Adventure,2025-06-06,46796,New
TE10645,54.0,240485.0,Goa,Honeymoon,2025-09-29,111061,Contacted
TE10646,33.0,140649.0,Bali,Business,2025-04-13,35821,Contacted
TE10647,40.0,166954.0,Dubai,Adventure,2025-03-14,52497,New
TE10648,43.0,157663.0,Paris,Leisure,2025-08-25,103701,New
TE10649,64.0,249695.0,Manali,Honeymoon,2025-08-13,62972,Converted
TE10650,58.0,189104.0,Thailand,Family,2025-09-09,52506,New
TE10651,41.0,45841.0,Dubai,Adventure,2025-04-24,116735,Contacted
TE10652,49.0,34669.0,Manali,Leisure,2025-07-11,118170,Contacted
TE10653,27.0,113092.0,Dubai,Business,2025-12-04,110272,Contacted
TE10654,56.0,137640.0,Manali,Business,2025-08-11,114705,Closed
TE10655,44.0,,Dubai,Honeymoon,2025-12-06,76895,Contacted
TE10656,43.0,129729.0,Goa,Family,2025-06-07,77839,Closed
TE10657,54.0,137397.0,Manali,Adventure,2025-01-17,62317,Closed
TE10658,48.0,231831.0,Paris,Family,2025-10-04,90871,New
TE10659,21.0,95692.0,Thailand,Leisure,2025-06-17,66524,New
TE10660,31.0,132494.0,Goa,Adventure,2025-01-16,69843,New
TE10661,26.0,147313.0,Manali,Family,2025-02-20,105997,Contacted
TE10662,53.0,126650.0,Thailand,Family,2025-04-24,126459,Contacted
TE10663,19.0,242604.0,Thailand,Leisure,2025-03-11,98939,New
TE10664,27.0,241231.0,Singapore,Business,2025-09-07,147801,New
TE10665,46.0,137044.0,Manali,Adventure,2025-08-11,60307,Contacted
TE10666,51.0,122534.0,Paris,Family,2025-04-30,20671,Converted
TE10667,42.0,154641.0,Manali,Family,2025-01-31,110012,Converted
TE10668,59.0,59965.0,Goa,Family,2025-01-29,57986,Closed
TE10669,62.0,116828.0,Paris,Business,2025-12-11,75421,New
TE10670,24.0,68324.0,Kerala,Honeymoon,2025-05-06,23057,Contacted
TE10671,63.0,51419.0,Dubai,Business,2025-02-09,53528,Closed
TE10672,47.0,40083.0,Kerala,Adventure,2025-09-16,32422,Converted
TE10673,48.0,154200.0,Dubai,Adventure,2025-11-13,69799,Contacted
TE10674,22.0,18131.0,Dubai,Family,2025-02-14,71191,Contacted
TE10675,47.0,167912.0,Ladakh,Family,2025-12-10,88149,New
TE10676,52.0,118211.0,Thailand,Adventure,2025-09-21,128390,Closed
TE10677,45.0,103024.0,Dubai,Family,2025-04-02,108692,Contacted
TE10678,22.0,196465.0,Kerala,Leisure,2025-10-10,28224,Contacted
TE10679,43.0,142990.0,Dubai,Family,2025-06-02,106281,Contacted
TE10680,62.0,188164.0,Goa,Honeymoon,2025-08-20,88911,Contacted
TE10681,52.0,182598.0,Bali,Family,2025-02-16,81576,New
TE10682,24.0,25458.0,Manali,Business,2025-03-30,84206,Converted
TE10683,64.0,67994.0,Paris,Business,2025-10-09,92159,Contacted
TE10684,64.0,150236.0,Jaipur,Business,2025-10-21,60784,New
TE10685,26.0,244327.0,Manali,Leisure,2025-01-04,78618,Contacted
TE10686,56.0,53793.0,Goa,Business,2025-03-20,126438,Closed
TE10687,37.0,42489.0,Dubai,Adventure,2025-08-10,60363,Contacted
TE10688,46.0,236330.0,Kashmir,Family,2025-11-26,48954,Contacted
TE10689,39.0,242299.0,Kerala,Family,2025-09-03,82840,Contacted
TE10690,55.0,56828.0,Paris,Adventure,2025-09-15,45430,Converted
TE10691,65.0,111196.0,Goa,Business,2025-05-22,24703,Converted
TE10692,56.0,163380.0,Kerala,Honeymoon,2025-01-20,72944,Closed
TE10693,62.0,63293.0,Goa,Business,2025-10-06,135702,New
TE10694,63.0,93687.0,Kerala,Business,2025-10-18,83649,Closed
TE10695,22.0,109707.0,Bali,Family,2025-06-11,91250,Closed
TE10696,30.0,166842.0,Paris,Honeymoon,2025-07-04,10445,Contacted
TE10697,52.0,89471.0,Dubai,Family,2025-03-27,100334,Contacted
TE10698,46.0,113644.0,Goa,Family,2025-06-14,88268,New
TE10699,20.0,85183.0,Goa,Honeymoon,2025-03-30,61728,Contacted
TE10700,22.0,194237.0,Jaipur,Honeymoon,2025-06-03,91302,New
TE10701,42.0,53504.0,Thailand,Business,2025-02-18,90954,New
TE10702,47.0,71517.0,Manali,Honeymoon,2025-08-09,47918,Closed
TE10703,26.0,75997.0,Kerala,Honeymoon,2025-04-01,96615,New
TE10704,26.0,228144.0,Singapore,Business,2025-09-21,126900,Contacted
TE10705,24.0,237119.0,Goa,Leisure,2025-07-08,77022,New
TE10706,45.0,134049.0,Manali,Honeymoon,2025-11-23,54634,Contacted
TE10707,18.0,54285.0,Dubai,Adventure,2025-03-22,78785,Contacted
TE10708,45.0,193414.0,Singapore,Family,2025-04-10,114911,New
TE10709,40.0,132165.0,Jaipur,Honeymoon,2025-03-30,42079,Contacted
TE10710,40.0,215138.0,Bali,Adventure,2025-08-18,105250,Closed
TE10711,50.0,101519.0,Thailand,Business,2025-02-08,61269,Contacted
TE10712,43.0,249729.0,Bali,Family,2025-09-07,93472,Closed
TE10713,52.0,,London,Adventure,2025-10-26,65248,Converted
TE10714,54.0,69955.0,Bali,Adventure,2025-09-03,65154,Contacted
TE10715,62.0,186327.0,Thailand,Family,2025-02-19,138308,New
TE10716,56.0,84559.0,Ladakh,Business,2025-06-29,35682,New
TE10717,42.0,99152.0,Bali,Leisure,2025-07-14,101988,Closed
TE10718,41.0,76100.0,Ladakh,Family,2025-05-23,145596,Contacted
TE10719,29.0,176275.0,Kashmir,Business,2025-06-19,108993,Contacted
TE10720,46.0,78986.0,Jaipur,Family,2025-10-05,38412,Converted
TE10721,24.0,166202.0,Singapore,Family,2025-10-31,40145,New
TE10722,62.0,153127.0,Jaipur,Adventure,2025-04-20,58693,Converted
TE10723,58.0,192186.0,Thailand,Leisure,2025-05-01,90527,New
TE10724,23.0,248498.0,,Honeymoon,2025-03-17,92908,Closed
TE10725,55.0,20046.0,Ladakh,Business,2025-05-27,40491,New
TE10726,23.0,247745.0,Ladakh,Family,2025-07-18,54453,New
TE10727,52.0,43370.0,Kashmir,Family,2025-09-17,56598,Converted
TE10728,22.0,140211.0,Manali,Leisure,2025-04-08,78674,New
TE10729,41.0,97086.0,Bali,Business,2025-03-20,154464,Closed
TE10730,49.0,166254.0,Bali,Business,2025-01-13,52338,Converted
